tahun,bulan,provinsi,produk,value usd
2022,September,Jawa Timur,Kerajinan,638046.38
2022,September,Kalimantan Tengah,Kerajinan,13518
2022,September,Lampung,Kerajinan,107354.81
2022,September,Nusa Tenggara Timur,Kerajinan,100
2022,September,Papua,Kerajinan,0
2022,September,Sumatera Selatan,Kerajinan,87018.7
2022,September,Sumatera Utara,Kerajinan,33585.22
2022,Oktober,Bali,Kerajinan,1037312.76
2022,Oktober,Banten,Kerajinan,2810552.13
2022,Oktober,DI Yogyakarta,Kerajinan,211513.75
2022,Oktober,DKI Jakarta,Kerajinan,40246.32
2022,Oktober,Jambi,Kerajinan,0
2022,Oktober,Jawa Barat,Kerajinan,798445.53
2022,Oktober,Jawa Tengah,Kerajinan,2172260.33
2022,Oktober,Jawa Timur,Kerajinan,570288.97
2022,Oktober,Kalimantan Tengah,Kerajinan,0
2022,Oktober,Lampung,Kerajinan,51885.06
2022,Oktober,Nusa Tenggara Timur,Kerajinan,0
2022,Oktober,Papua,Kerajinan,0
2022,Oktober,Sumatera Selatan,Kerajinan,129862.07
2022,Oktober,Sumatera Utara,Kerajinan,9621.25
2022,November,Bali,Kerajinan,744525.73
2022,November,Banten,Kerajinan,2942016.8
2022,November,DI Yogyakarta,Kerajinan,398001.51
2022,November,DKI Jakarta,Kerajinan,91322.62
2022,November,Jambi,Kerajinan,13595
2022,November,Jawa Barat,Kerajinan,911259.78
2022,November,Jawa Tengah,Kerajinan,2120198.15
2022,November,Jawa Timur,Kerajinan,514815.08
2022,November,Kalimantan Tengah,Kerajinan,12265
2022,November,Lampung,Kerajinan,5750
2022,November,Nusa Tenggara Timur,Kerajinan,0
2022,November,Papua,Kerajinan,0
2022,November,Sumatera Selatan,Kerajinan,71559.09
2022,November,Sumatera Utara,Kerajinan,28903.05
2022,Desember,Bali,Kerajinan,1265599.67
2022,Desember,Banten,Kerajinan,3206340.92
2022,Desember,DI Yogyakarta,Kerajinan,459618.39
2022,Desember,DKI Jakarta,Kerajinan,45469.37
2022,Desember,Jambi,Kerajinan,0
2022,Desember,Jawa Barat,Kerajinan,957418.24
2022,Desember,Jawa Tengah,Kerajinan,7293471.74
2022,Desember,Jawa Timur,Kerajinan,472304.54
2022,Desember,Kalimantan Tengah,Kerajinan,0
2022,Desember,Lampung,Kerajinan,100164.2
2022,Desember,Nusa Tenggara Timur,Kerajinan,0
2022,Desember,Papua,Kerajinan,0
2022,Desember,Sumatera Selatan,Kerajinan,79604.08
2022,Desember,Sumatera Utara,Kerajinan,19742.8
2022,Januari,Bali,Panel,170736.72
2022,Januari,Banten,Panel,11011036.29
2022,Januari,DI Yogyakarta,Panel,31596.25
2022,Januari,DKI Jakarta,Panel,16115656.09
2022,Januari,Jambi,Panel,1379278.5
2022,Januari,Jawa Barat,Panel,13462026.98
2022,Januari,Jawa Tengah,Panel,68056102.34
2022,Januari,Jawa Timur,Panel,97673629.67
2022,Januari,Kalimantan Barat,Panel,12752984.99
2022,Januari,Kalimantan Selatan,Panel,31271923.79
2022,Januari,Kalimantan Tengah,Panel,696488.27
2022,Januari,Kalimantan Timur,Panel,9238835.8
2022,Januari,Kalimantan Utara,Panel,722578.11
2022,Januari,Lampung,Panel,1573307.14
2022,Januari,Maluku,Panel,243601.65
2022,Januari,Nusa Tenggara Timur,Panel,8593.75
2022,Januari,Papua,Panel,7667474.19
2022,Januari,Papua Barat,Panel,23317.38
2022,Januari,Riau,Panel,204190.68
2022,Januari,Sulawesi Selatan,Panel,97114.65
2022,Januari,Sulawesi Tengah,Panel,0
2022,Januari,Sumatera Barat,Panel,41244.35
2022,Januari,Sumatera Selatan,Panel,1515224.54
2022,Januari,Sumatera Utara,Panel,13360666.46
2022,Februari,Bali,Panel,141626.74
2022,Februari,Banten,Panel,11378741.31
2022,Februari,DI Yogyakarta,Panel,94614.61
2022,Februari,DKI Jakarta,Panel,36694826.69
2022,Februari,Jambi,Panel,1703634.88
2022,Februari,Jawa Barat,Panel,9898681.82
2022,Februari,Jawa Tengah,Panel,57535753.94
2022,Februari,Jawa Timur,Panel,93948028.1
2022,Februari,Kalimantan Barat,Panel,14625926.92
2022,Februari,Kalimantan Selatan,Panel,21136571.66
2022,Februari,Kalimantan Tengah,Panel,0
2022,Februari,Kalimantan Timur,Panel,9157100.93
2022,Februari,Kalimantan Utara,Panel,3388034.69
2022,Februari,Lampung,Panel,1499872.97
2022,Februari,Maluku,Panel,319678.59
2022,Februari,Nusa Tenggara Timur,Panel,2908.5
2022,Februari,Papua,Panel,15049661.82
2022,Februari,Papua Barat,Panel,52590.88
2022,Februari,Riau,Panel,903509.19
2022,Februari,Sulawesi Selatan,Panel,121541.33
2022,Februari,Sulawesi Tengah,Panel,28261.43
2022,Februari,Sumatera Barat,Panel,80208.8
2022,Februari,Sumatera Selatan,Panel,1634643.07
2022,Februari,Sumatera Utara,Panel,14163559.27
2022,Maret,Bali,Panel,184424.78
2022,Maret,Banten,Panel,7870159.53
2022,Maret,DI Yogyakarta,Panel,342398.97
2022,Maret,DKI Jakarta,Panel,14011026.78
2022,Maret,Jambi,Panel,1709813.41
2022,Maret,Jawa Barat,Panel,13147328.15
2022,Maret,Jawa Tengah,Panel,70334738.2
2022,Maret,Jawa Timur,Panel,91340373.77
2022,Maret,Kalimantan Barat,Panel,13177043.92
2022,Maret,Kalimantan Selatan,Panel,23552984.75
2022,Maret,Kalimantan Tengah,Panel,314599.82
2022,Maret,Kalimantan Timur,Panel,8138608.83
2022,Maret,Kalimantan Utara,Panel,3212139.83
2022,Maret,Lampung,Panel,1714319.78
2022,Maret,Maluku,Panel,169415.5
2022,Maret,Nusa Tenggara Timur,Panel,4351.25
2022,Maret,Papua,Panel,8084556.61
2022,Maret,Papua Barat,Panel,73294.9
2022,Maret,Riau,Panel,325377.54
2022,Maret,Sulawesi Selatan,Panel,79102.11
2022,Maret,Sulawesi Tengah,Panel,0
2022,Maret,Sumatera Barat,Panel,42226
2022,Maret,Sumatera Selatan,Panel,2095761.92
2022,Maret,Sumatera Utara,Panel,15177251.55
2022,April,Bali,Panel,601504.04
2022,April,Banten,Panel,11385755.03
2022,April,DI Yogyakarta,Panel,208150.58
2022,April,DKI Jakarta,Panel,25459592.15
2022,April,Jambi,Panel,1668690.48
2022,April,Jawa Barat,Panel,13020676.68
2022,April,Jawa Tengah,Panel,69576427.5
2022,April,Jawa Timur,Panel,92994558.36
2022,April,Kalimantan Barat,Panel,18009927
2022,April,Kalimantan Selatan,Panel,38828528.09
2022,April,Kalimantan Tengah,Panel,615721.47
2022,April,Kalimantan Timur,Panel,16831680.77
2022,April,Kalimantan Utara,Panel,2496614.25
2022,April,Lampung,Panel,1354844.19
2022,April,Maluku,Panel,653639.54
2022,April,Nusa Tenggara Timur,Panel,3135
2022,April,Papua,Panel,6252803.49
2022,April,Papua Barat,Panel,101591.2
2022,April,Riau,Panel,1617788.45
2022,April,Sulawesi Selatan,Panel,90048.25
2022,April,Sulawesi Tengah,Panel,2325.62
2022,April,Sumatera Barat,Panel,126156.11
2022,April,Sumatera Selatan,Panel,2027202.32
2022,April,Sumatera Utara,Panel,14362967.46
2022,Mei,Bali,Panel,143074.63
2022,Mei,Banten,Panel,6979864.92
2022,Mei,DI Yogyakarta,Panel,193840.9
2022,Mei,DKI Jakarta,Panel,23257705.24
2022,Mei,Jambi,Panel,1181361.28
2022,Mei,Jawa Barat,Panel,9485000.5
2022,Mei,Jawa Tengah,Panel,46544627.81
2022,Mei,Jawa Timur,Panel,75982806.71
2022,Mei,Kalimantan Barat,Panel,13920850.34
2022,Mei,Kalimantan Selatan,Panel,17140326.32
2022,Mei,Kalimantan Tengah,Panel,28021.76
2022,Mei,Kalimantan Timur,Panel,3732840.44
2022,Mei,Kalimantan Utara,Panel,3744192.02
2022,Mei,Lampung,Panel,1053374.02
2022,Mei,Maluku,Panel,109147.59
2022,Mei,Nusa Tenggara Timur,Panel,5952.5
2022,Mei,Papua,Panel,1451648.87
2022,Mei,Papua Barat,Panel,286476.02
2022,Mei,Riau,Panel,344563.58
2022,Mei,Sulawesi Selatan,Panel,65357.26
2022,Mei,Sulawesi Tengah,Panel,0
2022,Mei,Sumatera Barat,Panel,44713.48
2022,Mei,Sumatera Selatan,Panel,1159256.23
2022,Mei,Sumatera Utara,Panel,11750603.41
2022,Juni,Bali,Panel,242252.61
2022,Juni,Banten,Panel,6751756.77
2022,Juni,DI Yogyakarta,Panel,232275.17
2022,Juni,DKI Jakarta,Panel,19123201.78
2022,Juni,Jambi,Panel,1519867.41
2022,Juni,Jawa Barat,Panel,12440719.71
2022,Juni,Jawa Tengah,Panel,68963068.06
2022,Juni,Jawa Timur,Panel,80332179.41
2022,Juni,Kalimantan Barat,Panel,11614638.86
2022,Juni,Kalimantan Selatan,Panel,28143217.71
2022,Juni,Kalimantan Tengah,Panel,225097.19
2022,Juni,Kalimantan Timur,Panel,11127761.09
2022,Juni,Kalimantan Utara,Panel,5044332.75
2022,Juni,Lampung,Panel,1185206.29
2022,Juni,Maluku,Panel,210712.69
2022,Juni,Nusa Tenggara Timur,Panel,6043.5
2022,Juni,Papua,Panel,3285002.87
2022,Juni,Papua Barat,Panel,105451.62
2022,Juni,Riau,Panel,501165.14
2022,Juni,Sulawesi Selatan,Panel,93616.3
2022,Juni,Sulawesi Tengah,Panel,28724.29
2022,Juni,Sumatera Barat,Panel,81385.73
2022,Juni,Sumatera Selatan,Panel,1719820.28
2022,Juni,Sumatera Utara,Panel,14091854.5
2022,Juli,Bali,Panel,128282.9
2022,Juli,Banten,Panel,5436617.8
2022,Juli,DI Yogyakarta,Panel,158025.16
2022,Juli,DKI Jakarta,Panel,20514537.37
2022,Juli,Jambi,Panel,1367474.84
2022,Juli,Jawa Barat,Panel,12786658.66
2022,Juli,Jawa Tengah,Panel,59321339.64
2022,Juli,Jawa Timur,Panel,76913879.38
2022,Juli,Kalimantan Barat,Panel,13231008.94
2022,Juli,Kalimantan Selatan,Panel,30980535.81
2022,Juli,Kalimantan Tengah,Panel,1018205.73
2022,Juli,Kalimantan Timur,Panel,14271674.97
2022,Juli,Kalimantan Utara,Panel,4073873.13
2022,Juli,Lampung,Panel,1656411.9
2022,Juli,Maluku,Panel,144888.87
2022,Juli,Nusa Tenggara Timur,Panel,7196.25
2022,Juli,Papua,Panel,104734.84
2022,Juli,Papua Barat,Panel,19688.05
2022,Juli,Riau,Panel,1275307.5
2022,Juli,Sulawesi Selatan,Panel,68607.51
2022,Juli,Sulawesi Tengah,Panel,17419
2022,Juli,Sumatera Barat,Panel,80555.39
2022,Juli,Sumatera Selatan,Panel,1442274.43
2022,Juli,Sumatera Utara,Panel,13453179.68
2022,Agustus,Bali,Panel,683089.65
2022,Agustus,Banten,Panel,7503454.86
2022,Agustus,DI Yogyakarta,Panel,210614.21
2022,Agustus,DKI Jakarta,Panel,17740519.64
2022,Agustus,Jambi,Panel,1401614.24
2022,Agustus,Jawa Barat,Panel,9352228.01
2022,Agustus,Jawa Tengah,Panel,43972405.71
2022,Agustus,Jawa Timur,Panel,63589980.49
2022,Agustus,Kalimantan Barat,Panel,8059764.21
2022,Agustus,Kalimantan Selatan,Panel,10935857.47
2022,Agustus,Kalimantan Tengah,Panel,85011.1
2022,Agustus,Kalimantan Timur,Panel,4599980.9
2022,Agustus,Kalimantan Utara,Panel,3174654.96
2022,Agustus,Lampung,Panel,1229068.54
2022,Agustus,Maluku,Panel,81383.16
2022,Agustus,Nusa Tenggara Timur,Panel,17159.5
2022,Agustus,Papua,Panel,3455804.68
2022,Agustus,Papua Barat,Panel,46383.34
2022,Agustus,Riau,Panel,56795.63
2022,Agustus,Sulawesi Selatan,Panel,39616.36
2022,Agustus,Sulawesi Tengah,Panel,0
2022,Agustus,Sumatera Barat,Panel,80779.17
2022,Agustus,Sumatera Selatan,Panel,1343525.24
2022,Agustus,Sumatera Utara,Panel,14306251.44
2022,September,Bali,Panel,257283.17
2022,September,Banten,Panel,5520279.88
2022,September,DI Yogyakarta,Panel,159074.3
2022,September,DKI Jakarta,Panel,15198634.67
2022,September,Jambi,Panel,1317772.77
2022,September,Jawa Barat,Panel,7985530.12
2022,September,Jawa Tengah,Panel,51246634.48
2022,September,Jawa Timur,Panel,65656481.56
2022,September,Kalimantan Barat,Panel,10254535.4
2022,September,Kalimantan Selatan,Panel,10507751.72
2022,September,Kalimantan Tengah,Panel,298203.41
2022,September,Kalimantan Timur,Panel,12540548.7
2022,September,Kalimantan Utara,Panel,5117703.24
2022,September,Lampung,Panel,1029966.56
2022,September,Maluku,Panel,249631.76
2022,September,Nusa Tenggara Timur,Panel,11232
2022,September,Papua,Panel,3537350.15
2022,September,Papua Barat,Panel,14253.95
2022,September,Riau,Panel,216307.02
2022,September,Sulawesi Selatan,Panel,155238.32
2022,September,Sulawesi Tengah,Panel,0
2022,September,Sumatera Barat,Panel,42717.09
2022,September,Sumatera Selatan,Panel,1558385.65
2022,September,Sumatera Utara,Panel,12817041.15
2022,Oktober,Bali,Panel,603676.81
2022,Oktober,Banten,Panel,6410072.76
2022,Oktober,DI Yogyakarta,Panel,209665.58
2022,Oktober,DKI Jakarta,Panel,10712738.29
2022,Oktober,Jambi,Panel,979812.22
2022,Oktober,Jawa Barat,Panel,8328498.81
2022,Oktober,Jawa Tengah,Panel,46640144.59
2022,Oktober,Jawa Timur,Panel,60339951.94
2022,Oktober,Kalimantan Barat,Panel,10669387.14
2022,Oktober,Kalimantan Selatan,Panel,11207929.73
2022,Oktober,Kalimantan Tengah,Panel,0
2022,Oktober,Kalimantan Timur,Panel,12193480.87
2022,Oktober,Kalimantan Utara,Panel,3304530.45
2022,Oktober,Lampung,Panel,1621658.09
2022,Oktober,Maluku,Panel,241332.45
2022,Oktober,Nusa Tenggara Timur,Panel,18482.5
2022,Oktober,Papua,Panel,335436.24
2022,Oktober,Papua Barat,Panel,43533.49
2022,Oktober,Riau,Panel,816084.47
2022,Oktober,Sulawesi Selatan,Panel,36956.86
2022,Oktober,Sulawesi Tengah,Panel,24985.47
2022,Oktober,Sumatera Barat,Panel,86057.93
2022,Oktober,Sumatera Selatan,Panel,1278575.76
2022,Oktober,Sumatera Utara,Panel,11098376.15
2022,November,Bali,Panel,340013.71
2022,November,Banten,Panel,6170198.12
2022,November,DI Yogyakarta,Panel,237667.78
2022,November,DKI Jakarta,Panel,12549039.1
2022,November,Jambi,Panel,859533.38
2022,November,Jawa Barat,Panel,7486541.99
2022,November,Jawa Tengah,Panel,46044280.15
2022,November,Jawa Timur,Panel,62791301.72
2022,November,Kalimantan Barat,Panel,6499938.73
2022,November,Kalimantan Selatan,Panel,7507115.69
2022,November,Kalimantan Tengah,Panel,0
2022,November,Kalimantan Timur,Panel,4041158.74
2022,November,Kalimantan Utara,Panel,2052949.72
2022,November,Lampung,Panel,1684517.34
2022,November,Maluku,Panel,143230.8
2022,November,Nusa Tenggara Timur,Panel,17551
2022,November,Papua,Panel,3162532.66
2022,November,Papua Barat,Panel,42277.81
2022,November,Riau,Panel,339417.53
2022,November,Sulawesi Selatan,Panel,20848.56
2022,November,Sulawesi Tengah,Panel,1237.68
2022,November,Sumatera Barat,Panel,42717.09
2022,November,Sumatera Selatan,Panel,2196569.68
2022,November,Sumatera Utara,Panel,10562843.59
2022,Desember,Bali,Panel,238620.94
2022,Desember,Banten,Panel,5520608.62
2022,Desember,DI Yogyakarta,Panel,167321.78
2022,Desember,DKI Jakarta,Panel,16789877.75
2022,Desember,Jambi,Panel,1026705.9
2022,Desember,Jawa Barat,Panel,8345895.33
2022,Desember,Jawa Tengah,Panel,43786244.38
2022,Desember,Jawa Timur,Panel,61573088.77
2022,Desember,Kalimantan Barat,Panel,6305931.22
2022,Desember,Kalimantan Selatan,Panel,10665044.49
2022,Desember,Kalimantan Tengah,Panel,56649.38
2022,Desember,Kalimantan Timur,Panel,11525018.9
2022,Desember,Kalimantan Utara,Panel,4949745.27
2022,Desember,Lampung,Panel,1033776.02
2022,Desember,Maluku,Panel,366629.78
2022,Desember,Nusa Tenggara Timur,Panel,26309
2022,Desember,Papua,Panel,167830.03
2022,Desember,Papua Barat,Panel,25608.84
2022,Desember,Riau,Panel,357403.66
2022,Desember,Sulawesi Selatan,Panel,70837.91
2022,Desember,Sulawesi Tengah,Panel,0
2022,Desember,Sumatera Barat,Panel,86479.37
2022,Desember,Sumatera Selatan,Panel,995262.02
2022,Desember,Sumatera Utara,Panel,10485955.42
2022,Januari,Bali,Paper,2253455.96
2022,Januari,Banten,Paper,1815460.24
2022,Januari,DI Yogyakarta,Paper,658964.95
2022,Januari,DKI Jakarta,Paper,269040992.2
2022,Januari,Jambi,Paper,0
2022,Januari,Jawa Barat,Paper,8444327.98
2022,Januari,Jawa Tengah,Paper,1591134.14
2022,Januari,Jawa Timur,Paper,12168437.54
2022,Januari,Nusa Tenggara Timur,Paper,0
2022,Januari,Papua,Paper,0
2022,Januari,Sumatera Selatan,Paper,7679016.28
2022,Januari,Sumatera Utara,Paper,124715
2022,Februari,Bali,Paper,3423378.91
2022,Februari,Banten,Paper,1393947.23
2022,Februari,DI Yogyakarta,Paper,592483.34
2022,Februari,DKI Jakarta,Paper,265918487.7
2022,Februari,Jambi,Paper,0
2022,Februari,Jawa Barat,Paper,7105348.45
2022,Februari,Jawa Tengah,Paper,1835215.15
2022,Februari,Jawa Timur,Paper,12307090.32
2022,Februari,Nusa Tenggara Timur,Paper,0
2022,Februari,Papua,Paper,0
2022,Februari,Sumatera Selatan,Paper,7105535.34
2022,Februari,Sumatera Utara,Paper,105667.7
2022,Maret,Bali,Paper,3136062.84
2022,Maret,Banten,Paper,1845216.58
2022,Maret,DI Yogyakarta,Paper,973399.09
2022,Maret,DKI Jakarta,Paper,302389180.2
2022,Maret,Jambi,Paper,0
2022,Maret,Jawa Barat,Paper,8888006.13
2022,Maret,Jawa Tengah,Paper,2335650.18
2022,Maret,Jawa Timur,Paper,13334865.01
2022,Maret,Nusa Tenggara Timur,Paper,0
2022,Maret,Papua,Paper,0
2022,Maret,Sumatera Selatan,Paper,14840532.31
2022,Maret,Sumatera Utara,Paper,277030.15
2022,April,Bali,Paper,3587879.82
2022,April,Banten,Paper,2009347.56
2022,April,DI Yogyakarta,Paper,818678.42
2022,April,DKI Jakarta,Paper,307553917.7
2022,April,Jambi,Paper,0
2022,April,Jawa Barat,Paper,7478007.35
2022,April,Jawa Tengah,Paper,1359015.52
2022,April,Jawa Timur,Paper,17964425.01
2022,April,Nusa Tenggara Timur,Paper,22.5
2022,April,Papua,Paper,532163.54
2022,April,Sumatera Selatan,Paper,9202102.1
2022,April,Sumatera Utara,Paper,99359.26
2022,Mei,Bali,Paper,3384552.17
2022,Mei,Banten,Paper,1511148.76
2022,Mei,DI Yogyakarta,Paper,462224.13
2022,Mei,DKI Jakarta,Paper,292599383
2022,Mei,Jambi,Paper,0
2022,Mei,Jawa Barat,Paper,7080856.1
2022,Mei,Jawa Tengah,Paper,1725964.6
2022,Mei,Jawa Timur,Paper,20478375.32
2022,Mei,Nusa Tenggara Timur,Paper,0
2022,Mei,Papua,Paper,0
2022,Mei,Sumatera Selatan,Paper,14009722.13
2022,Mei,Sumatera Utara,Paper,174689.38
2022,Juni,Bali,Paper,3565970.21
2022,Juni,Banten,Paper,1627416.7
2022,Juni,DI Yogyakarta,Paper,892624.96
2022,Juni,DKI Jakarta,Paper,369888171.1
2022,Juni,Jambi,Paper,0
2022,Juni,Jawa Barat,Paper,11568946.41
2022,Juni,Jawa Tengah,Paper,1512424.29
2022,Juni,Jawa Timur,Paper,15510837.76
2022,Juni,Nusa Tenggara Timur,Paper,1250
2022,Juni,Papua,Paper,0
2022,Juni,Sumatera Selatan,Paper,5480804.13
2022,Juni,Sumatera Utara,Paper,86182.88
2022,Juli,Bali,Paper,4665865.92
2022,Juli,Banten,Paper,2329245.68
2022,Juli,DI Yogyakarta,Paper,1471219.06
2022,Juli,DKI Jakarta,Paper,336120724.6
2022,Juli,Jambi,Paper,0
2022,Juli,Jawa Barat,Paper,10221737.81
2022,Juli,Jawa Tengah,Paper,2746373.18
2022,Juli,Jawa Timur,Paper,14447711.66
2022,Juli,Nusa Tenggara Timur,Paper,1028
2022,Juli,Papua,Paper,0
2022,Juli,Sumatera Selatan,Paper,10954569.99
2022,Juli,Sumatera Utara,Paper,121279.07
2022,Agustus,Bali,Paper,3979357.51
2022,Agustus,Banten,Paper,1932536.21
2022,Agustus,DI Yogyakarta,Paper,573178.3
2022,Agustus,DKI Jakarta,Paper,339954867.6
2022,Agustus,Jambi,Paper,3041887.24
2022,Agustus,Jawa Barat,Paper,10336087.31
2022,Agustus,Jawa Tengah,Paper,1112948.71
2022,Agustus,Jawa Timur,Paper,11737065.09
2022,Agustus,Nusa Tenggara Timur,Paper,2801
2022,Agustus,Papua,Paper,0
2022,Agustus,Sumatera Selatan,Paper,9813978.13
2022,Agustus,Sumatera Utara,Paper,141723.13
2022,September,Bali,Paper,4325059.01
2022,September,Banten,Paper,2851010.98
2022,September,DI Yogyakarta,Paper,848745.88
2022,September,DKI Jakarta,Paper,310252415
2022,September,Jambi,Paper,4243488.05
2022,September,Jawa Barat,Paper,11438605.25
2022,September,Jawa Tengah,Paper,2077122.81
2022,September,Jawa Timur,Paper,18089588.5
2022,September,Nusa Tenggara Timur,Paper,3700
2022,September,Papua,Paper,0
2022,September,Sumatera Selatan,Paper,12857325.72
2022,September,Sumatera Utara,Paper,62563.63
2022,Oktober,Bali,Paper,3604200.63
2022,Oktober,Banten,Paper,6373604.06
2022,Oktober,DI Yogyakarta,Paper,1140742.01
2022,Oktober,DKI Jakarta,Paper,317630762.1
2022,Oktober,Jambi,Paper,2488525.45
2022,Oktober,Jawa Barat,Paper,10514987.01
2022,Oktober,Jawa Tengah,Paper,1980150.16
2022,Oktober,Jawa Timur,Paper,15777715.72
2022,Oktober,Nusa Tenggara Timur,Paper,2636
2022,Oktober,Papua,Paper,0
2022,Oktober,Sumatera Selatan,Paper,10689714.28
2022,Oktober,Sumatera Utara,Paper,166826.84
2022,November,Bali,Paper,1712156.77
2022,November,Banten,Paper,1991003.69
2022,November,DI Yogyakarta,Paper,890808.41
2022,November,DKI Jakarta,Paper,347643506.8
2022,November,Jambi,Paper,4904891.53
2022,November,Jawa Barat,Paper,9641952.69
2022,November,Jawa Tengah,Paper,2274425.62
2022,November,Jawa Timur,Paper,16969146.77
2022,November,Nusa Tenggara Timur,Paper,2440
2022,November,Papua,Paper,0
2022,November,Sumatera Selatan,Paper,17058377.31
2022,November,Sumatera Utara,Paper,205814.38
2022,Desember,Bali,Paper,2798310.68
2022,Desember,Banten,Paper,1416138.52
2022,Desember,DI Yogyakarta,Paper,705759.34
2022,Desember,DKI Jakarta,Paper,348307112.9
2022,Desember,Jambi,Paper,5229077.18
2022,Desember,Jawa Barat,Paper,8219083.21
2022,Desember,Jawa Tengah,Paper,735848.57
2022,Desember,Jawa Timur,Paper,16509651
2022,Desember,Nusa Tenggara Timur,Paper,7440
2022,Desember,Papua,Paper,0
2022,Desember,Sumatera Selatan,Paper,8041902.14
2022,Desember,Sumatera Utara,Paper,173159.69
2022,Januari,DKI Jakarta,Pulp,149761844.7
2022,Januari,Jambi,Pulp,4977519.48
2022,Januari,Riau,Pulp,41443088.44
2022,Januari,Sumatera Selatan,Pulp,98893458
2022,Januari,Sumatera Utara,Pulp,735644.66
2022,Februari,DKI Jakarta,Pulp,82113877.05
2022,Februari,Jambi,Pulp,0
2022,Februari,Riau,Pulp,39171174.43
2022,Februari,Sumatera Selatan,Pulp,99279514.05
2022,Februari,Sumatera Utara,Pulp,4830304.4
2022,Maret,DKI Jakarta,Pulp,107083735
2022,Maret,Jambi,Pulp,1324552.7
2022,Maret,Riau,Pulp,38955399.34
2022,Maret,Sumatera Selatan,Pulp,126646906.5
2022,Maret,Sumatera Utara,Pulp,4003667.1
2022,April,DKI Jakarta,Pulp,112657637.7
2022,April,Jambi,Pulp,0
2022,April,Riau,Pulp,46976417.67
2022,April,Sumatera Selatan,Pulp,119041060.4
2022,April,Sumatera Utara,Pulp,3314524.86
2022,Mei,DKI Jakarta,Pulp,114421172.9
2022,Mei,Jambi,Pulp,11218526.9
2022,Mei,Riau,Pulp,41297286.32
2022,Mei,Sumatera Selatan,Pulp,71300441
2022,Mei,Sumatera Utara,Pulp,739013.28
2022,Juni,DKI Jakarta,Pulp,142353533.4
2022,Juni,Jambi,Pulp,1730205.79
2022,Juni,Riau,Pulp,57364248.26
2022,Juni,Sumatera Selatan,Pulp,39640127
2022,Juni,Sumatera Utara,Pulp,3479588.54
2022,Juli,DKI Jakarta,Pulp,168865991.6
2022,Juli,Jambi,Pulp,0
2022,Juli,Riau,Pulp,39279261.97
2022,Juli,Sumatera Selatan,Pulp,163957784.9
2022,Juli,Sumatera Utara,Pulp,5139160.55
2022,Agustus,DKI Jakarta,Pulp,107592458
2022,Agustus,Jambi,Pulp,0
2022,Agustus,Riau,Pulp,34383185.9
2022,Agustus,Sumatera Selatan,Pulp,170588445.8
2022,Agustus,Sumatera Utara,Pulp,952861.56
2022,September,DKI Jakarta,Pulp,161648853.7
2022,September,Jambi,Pulp,0
2022,September,Riau,Pulp,54142766.95
2022,September,Sumatera Selatan,Pulp,140208025.8
2022,September,Sumatera Utara,Pulp,0
2022,Oktober,DKI Jakarta,Pulp,116009748.9
2022,Oktober,Jambi,Pulp,0
2022,Oktober,Riau,Pulp,52929457.8
2022,Oktober,Sumatera Selatan,Pulp,127394838.1
2022,Oktober,Sumatera Utara,Pulp,0
2022,November,DKI Jakarta,Pulp,173065373.1
2022,November,Jambi,Pulp,349933.9
2022,November,Riau,Pulp,61398696.69
2022,November,Sumatera Selatan,Pulp,114306127.8
2022,November,Sumatera Utara,Pulp,407302.45
2022,Desember,DKI Jakarta,Pulp,186732181.7
2022,Desember,Jambi,Pulp,351678.81
2022,Desember,Riau,Pulp,61285953.68
2022,Desember,Sumatera Selatan,Pulp,169131594.5
2022,Desember,Sumatera Utara,Pulp,0
2022,Januari,Bali,Veneer,0
2022,Januari,Banten,Veneer,0
2022,Januari,DI Yogyakarta,Veneer,0
2022,Januari,DKI Jakarta,Veneer,17446
2022,Januari,Jawa Barat,Veneer,1495300.95
2022,Januari,Jawa Tengah,Veneer,3576369.56
2022,Januari,Jawa Timur,Veneer,2427798.32
2022,Januari,Kalimantan Selatan,Veneer,38114.93
2022,Januari,Kalimantan Tengah,Veneer,138808.42
2022,Januari,Kalimantan Timur,Veneer,720648.66
2022,Januari,Kalimantan Utara,Veneer,0
2022,Januari,Lampung,Veneer,18103.46
2022,Januari,Maluku,Veneer,0
2022,Januari,Papua,Veneer,0
2022,Januari,Sumatera Selatan,Veneer,6516
2022,Januari,Sumatera Utara,Veneer,3211.07
2022,Februari,Bali,Veneer,14877.7
2022,Februari,Banten,Veneer,0
2022,Februari,DI Yogyakarta,Veneer,0
2022,Februari,DKI Jakarta,Veneer,27450.5
2022,Februari,Jawa Barat,Veneer,1932145.32
2022,Februari,Jawa Tengah,Veneer,2857352.54
2022,Februari,Jawa Timur,Veneer,2363552.12
2022,Februari,Kalimantan Selatan,Veneer,0
